name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"34.69741074283549,32.612644527285106",2024-07-23T20:00:00,29.0,36.7,26.9,88.27,0.0,0,,0,0,24.5,17.3,303.0,1003.9,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-23T21:00:00,29.0,36.7,26.9,88.33,0.0,0,,0,0,22.3,12.8,303.0,1003.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-23T22:00:00,29.0,36.7,26.9,88.34,0.0,0,,0,0,23.0,14.4,312.0,1003.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-23T23:00:00,28.4,35.9,27.3,93.66,0.0,0,,0,0,24.1,13.0,308.0,1004.1,88.3,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T00:00:00,28.0,35.0,27.5,97.51,0.0,0,,0,0,25.9,14.7,299.0,1002.8,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,17601099999,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-24T01:00:00,28.0,35.4,27.8,98.74,0.0,0,,0,0,25.9,12.4,306.0,1002.9,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T02:00:00,27.0,31.8,26.9,99.36,0.0,0,,0,0,26.6,10.3,316.0,1002.0,0.0,9.9,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T03:00:00,26.7,30.5,26.3,98.06,0.0,0,,0,0,30.2,7.1,336.0,1002.6,0.0,18.5,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T04:00:00,26.1,26.1,23.1,83.58,0.0,0,,0,0,29.9,8.0,10.0,1001.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T05:00:00,26.1,26.1,21.9,77.62,0.0,0,,0,0,28.4,5.2,9.0,1002.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T06:00:00,25.2,25.2,21.8,81.53,0.0,0,,0,0,24.8,12.1,5.0,1002.2,10.0,37.0,7.0,0.0,0.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T07:00:00,27.0,28.6,20.3,66.71,0.0,0,,0,0,19.4,8.4,355.0,1002.0,0.0,10.0,127.0,0.5,1.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T08:00:00,30.0,33.5,22.3,63.28,0.0,0,,0,0,16.6,2.1,12.0,1002.0,27.4,10.0,329.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T09:00:00,29.9,32.7,21.5,60.8,0.0,0,,0,0,16.9,8.0,285.0,1002.4,14.5,10.0,490.0,1.8,5.0,,Clear,clear-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T10:00:00,30.2,35.4,23.9,68.85,0.0,0,,0,0,20.5,9.6,236.0,1002.0,6.6,10.0,577.0,2.1,6.0,,Clear,clear-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T11:00:00,32.1,39.2,24.9,65.72,0.0,0,,0,0,21.6,11.3,241.0,1002.0,26.9,10.0,824.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T12:00:00,32.6,41.5,26.0,68.07,0.0,0,,0,0,25.2,12.2,258.0,1002.4,17.4,10.0,914.0,3.3,9.0,,Clear,clear-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T13:00:00,32.9,43.0,26.7,69.95,0.0,0,,0,0,27.0,17.4,251.0,1002.0,27.0,10.0,956.0,3.4,10.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T14:00:00,32.9,41.8,25.9,66.88,0.0,0,,0,0,29.2,17.9,260.0,1001.9,27.0,10.0,912.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T15:00:00,32.7,41.7,26.0,68.08,0.0,0,,0,0,28.4,20.5,277.0,1001.9,27.6,11.0,840.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T16:00:00,31.9,41.7,26.7,74.28,0.0,0,,0,0,30.6,22.4,261.0,1001.8,27.6,10.0,696.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T17:00:00,31.9,41.8,26.8,74.8,0.0,0,,0,0,31.3,22.0,296.0,1000.8,27.6,10.0,522.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T18:00:00,31.0,40.3,26.7,77.95,0.0,0,,0,0,31.7,22.2,287.0,1001.0,27.6,11.0,320.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T19:00:00,30.0,38.7,26.9,83.33,0.0,0,,0,0,31.7,21.2,305.0,1000.9,47.1,10.0,102.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T20:00:00,29.0,35.6,25.9,83.23,0.0,0,,0,0,31.0,25.0,263.0,1000.1,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,17505099999"
"34.69741074283549,32.612644527285106",2024-07-24T21:00:00,28.2,34.5,26.6,91.09,0.0,0,,0,0,26.6,19.9,305.0,1001.2,49.3,19.8,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T22:00:00,27.5,31.9,25.3,87.89,0.0,0,,0,0,27.0,16.9,310.0,1002.4,4.8,10.3,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-24T23:00:00,28.0,33.5,25.9,88.19,0.0,0,,0,0,26.6,16.1,305.0,1001.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-25T00:00:00,27.8,32.9,25.8,88.7,0.0,0,,0,0,26.6,9.5,326.0,1001.3,85.6,24.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.69741074283549,32.612644527285106",2024-07-25T01:00:00,27.7,32.6,25.5,87.76,0.0,0,,0,0,26.3,11.3,304.0,1000.8,50.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T02:00:00,27.8,32.9,25.7,88.25,0.0,0,,0,0,25.2,7.5,329.0,1000.9,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T03:00:00,27.0,30.4,24.8,88.18,0.0,0,,0,0,23.0,6.8,314.0,1000.9,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T04:00:00,27.0,30.0,24.0,83.67,0.0,0,,0,0,23.4,4.8,8.0,1000.0,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T05:00:00,26.1,26.1,23.0,82.95,0.0,0,,0,0,22.7,6.1,280.0,1000.0,100.0,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T06:00:00,25.1,25.1,21.3,79.7,0.0,0,,0,0,22.0,6.5,229.0,1001.4,100.0,10.7,7.0,0.0,0.0,,Overcast,cloudy,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T07:00:00,27.0,29.2,22.2,75.26,0.0,0,,0,0,20.2,5.9,50.0,1000.9,100.0,10.0,105.0,0.4,1.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T08:00:00,29.7,33.7,23.0,67.13,0.0,0,,0,0,20.9,5.2,358.0,1000.9,25.0,10.0,308.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T09:00:00,29.8,34.7,23.8,70.26,0.0,0,,0,0,21.2,10.8,279.0,1000.9,25.8,10.0,489.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T10:00:00,31.0,36.3,23.8,65.88,0.0,0,,0,0,23.8,12.6,250.0,1000.9,25.0,10.0,601.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T11:00:00,31.0,36.3,23.8,65.88,0.0,0,,0,0,25.9,17.5,258.0,1001.0,25.0,10.0,860.0,3.1,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T12:00:00,30.8,36.2,24.0,66.85,0.0,0,,0,0,28.1,18.2,285.0,1001.0,46.9,10.0,933.0,3.4,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T13:00:00,31.9,37.8,24.0,62.7,0.0,0,,0,0,29.5,22.4,294.0,1001.0,46.9,10.0,983.0,3.5,10.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T14:00:00,32.7,38.8,24.0,60.1,0.0,0,,0,0,32.0,23.9,259.0,1001.0,46.9,10.0,919.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T15:00:00,31.8,38.7,24.8,66.55,0.0,0,,0,0,31.7,22.4,276.0,1000.9,46.9,10.0,826.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T16:00:00,31.1,36.6,24.0,65.9,0.0,0,,0,0,32.0,20.9,268.0,1000.9,46.9,10.0,693.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T17:00:00,31.8,37.6,24.0,63.15,0.0,0,,0,0,32.0,18.9,269.0,1000.9,25.0,10.0,520.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T18:00:00,30.8,36.1,23.8,66.35,0.0,0,,0,0,30.2,15.0,269.0,1000.0,46.9,10.0,325.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T19:00:00,29.8,34.8,24.0,70.79,0.0,0,,0,0,28.8,14.4,279.0,1000.0,46.9,10.0,95.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T20:00:00,28.0,31.8,24.0,78.91,0.0,0,,0,0,27.0,12.3,305.0,1000.0,25.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T21:00:00,28.0,32.4,24.7,82.55,0.0,0,,0,0,21.2,13.4,304.0,1000.9,51.8,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T22:00:00,27.0,30.2,24.0,83.48,0.0,0,,0,0,23.8,13.0,301.0,1002.5,27.9,10.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-25T23:00:00,27.8,32.2,24.8,83.77,0.0,0,,0,0,23.8,11.4,304.0,1001.0,88.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T00:00:00,27.0,30.4,24.8,88.18,0.0,0,,0,0,21.2,8.2,304.0,1000.9,50.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T01:00:00,27.0,30.0,24.0,83.67,0.0,0,,0,0,18.4,4.3,330.0,1000.9,40.3,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T02:00:00,27.0,29.6,23.1,79.37,0.0,0,,0,0,19.1,4.3,348.0,1000.0,60.6,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T03:00:00,25.9,25.9,23.1,84.19,0.0,0,,0,0,17.6,5.9,5.0,1000.0,80.2,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T04:00:00,25.9,25.9,22.1,79.23,0.0,0,,0,0,18.0,6.3,50.0,1000.0,25.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T05:00:00,25.1,25.1,22.1,83.46,0.0,0,,0,0,15.8,4.3,356.0,999.9,62.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T06:00:00,24.3,24.3,20.6,79.57,0.0,0,,0,0,15.8,10.0,348.0,1001.6,80.7,10.7,5.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T07:00:00,27.0,29.1,22.0,74.13,0.0,0,,0,0,15.5,9.1,92.0,1000.0,80.2,10.0,128.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T08:00:00,28.8,31.7,22.0,66.44,0.0,0,,0,0,13.0,4.1,310.0,1000.9,46.9,10.0,311.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T09:00:00,29.8,33.9,23.0,66.65,0.0,0,,0,0,14.4,8.2,242.0,1001.0,50.0,10.0,524.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T10:00:00,30.8,35.2,23.0,62.93,0.0,0,,0,0,18.7,10.8,258.0,1001.0,25.0,10.0,589.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T11:00:00,31.0,34.6,22.1,59.25,0.0,0,,0,0,18.7,15.5,256.0,1001.0,25.0,10.0,823.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T12:00:00,31.7,37.2,23.7,62.65,0.0,0,,0,0,20.5,19.3,248.0,1001.0,25.0,10.0,905.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T13:00:00,31.7,36.2,22.8,59.42,0.0,0,,0,0,22.3,19.3,248.0,1001.0,25.0,10.0,925.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T14:00:00,31.8,36.4,22.8,59.0,0.0,0,,0,0,23.8,19.3,268.0,1001.0,25.0,10.0,902.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T15:00:00,31.7,38.4,24.7,66.52,0.0,0,,0,0,28.4,21.0,293.0,1001.0,25.0,10.0,803.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T16:00:00,31.8,38.7,24.8,66.55,0.0,0,,0,0,31.7,21.2,284.0,1001.0,25.0,10.0,649.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T17:00:00,30.6,36.0,24.0,67.85,0.0,0,,0,0,31.7,23.5,288.0,1002.4,29.3,10.7,478.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T18:00:00,31.0,37.4,24.8,69.94,0.0,0,,0,0,29.2,21.4,294.0,1001.0,25.0,10.0,376.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T19:00:00,30.0,36.1,25.0,74.62,0.0,0,,0,0,25.9,22.5,303.0,1001.0,25.0,10.0,88.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T20:00:00,29.0,34.4,25.0,79.05,0.0,0,,0,0,24.1,20.0,319.0,1001.9,8.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T21:00:00,27.9,31.9,24.1,79.6,0.0,0,,0,0,21.6,21.4,322.0,1003.2,75.0,10.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T22:00:00,28.8,34.2,25.0,79.62,0.0,0,,0,0,24.1,13.6,330.0,1002.9,22.1,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-26T23:00:00,28.8,34.1,24.8,79.03,0.0,0,,0,0,24.1,10.0,348.0,1002.9,21.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T00:00:00,28.8,33.9,24.7,78.45,0.0,0,,0,0,23.4,8.0,334.0,1002.9,50.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T01:00:00,27.0,29.9,23.7,82.34,0.0,0,,0,0,22.0,5.6,324.0,1003.9,38.5,9.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T02:00:00,27.1,29.7,23.0,78.2,0.0,0,,0,0,20.2,5.4,339.0,1003.0,24.6,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T03:00:00,27.0,29.2,22.1,74.69,0.0,0,,0,0,18.7,4.3,34.0,1003.0,10.8,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T04:00:00,27.0,28.8,21.2,70.8,0.0,0,,0,0,18.0,4.3,90.0,1003.0,11.8,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T05:00:00,25.1,25.1,21.4,79.81,0.0,0,,0,0,16.2,9.6,56.0,1003.8,100.0,9.3,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T06:00:00,25.9,25.9,20.3,71.16,0.0,0,,0,0,11.9,7.8,19.0,1004.0,25.0,10.0,5.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T07:00:00,27.0,28.2,19.2,62.57,0.0,0,,0,0,7.9,8.9,33.0,1004.0,21.8,10.0,116.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T08:00:00,29.8,32.0,20.4,57.2,0.0,0,,0,0,5.0,7.8,84.0,1004.9,25.0,10.0,315.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T09:00:00,30.0,32.8,21.4,60.39,0.0,0,,0,0,5.4,10.0,148.0,1005.0,0.0,10.0,476.0,1.7,5.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T10:00:00,31.1,34.7,22.1,58.83,0.0,0,,0,0,7.9,9.6,231.0,1005.9,2.0,10.0,615.0,2.2,6.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T11:00:00,31.9,36.7,23.0,59.03,0.0,0,,0,0,8.6,9.6,241.0,1005.9,25.0,10.0,854.0,3.1,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T12:00:00,32.8,38.7,23.7,58.79,0.0,0,,0,0,11.9,10.9,248.0,1006.0,25.0,10.0,1002.0,3.6,10.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T13:00:00,33.0,39.8,24.5,61.07,0.0,0,,0,0,15.5,13.0,248.0,1005.9,25.0,10.0,218.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T14:00:00,32.1,38.7,24.6,64.65,0.0,0,,0,0,16.2,13.2,265.0,1005.9,70.9,10.0,933.0,3.4,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T15:00:00,33.0,40.3,24.8,62.45,0.0,0,,0,0,17.6,12.1,230.0,1005.9,25.0,10.0,853.0,3.1,9.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T16:00:00,32.8,39.0,24.0,59.68,0.0,0,,0,0,19.1,12.1,275.0,1006.0,25.0,10.0,680.0,2.4,7.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T17:00:00,33.0,40.5,25.0,62.92,0.0,0,,0,0,15.8,16.8,301.0,1006.0,25.0,10.0,483.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T18:00:00,31.9,38.9,24.8,66.08,0.0,0,,0,0,15.5,18.1,303.0,1006.0,25.0,10.0,290.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T19:00:00,31.0,36.4,24.0,66.37,0.0,0,,0,0,15.5,14.8,295.0,1006.0,25.0,10.0,93.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T20:00:00,30.0,36.1,25.0,74.62,0.0,0,,0,0,14.8,14.3,304.0,1006.0,23.2,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T21:00:00,29.0,33.0,23.3,71.3,0.0,0,,0,0,11.2,12.1,316.0,1007.4,25.0,10.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T22:00:00,29.8,34.9,24.1,71.32,0.0,0,,0,0,11.9,5.9,344.0,1007.0,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-27T23:00:00,29.0,30.1,18.8,54.38,0.0,0,,0,0,12.2,5.7,360.0,1007.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-28T00:00:00,28.8,30.4,19.7,57.84,0.0,0,,0,0,14.4,3.4,351.0,1007.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-28T01:00:00,29.0,29.9,18.2,52.3,0.0,0,,0,0,14.4,5.4,6.0,1007.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-28T02:00:00,28.0,29.5,19.7,60.88,0.0,0,,0,0,15.8,10.9,359.0,1007.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-28T03:00:00,28.0,29.6,20.1,62.3,0.0,0,,0,0,12.6,9.1,50.0,1007.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.69741074283549,32.612644527285106",2024-07-28T04:00:00,27.0,28.2,19.3,63.05,0.0,0,,0,0,12.2,4.1,270.0,1007.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
