dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1701946800,2023-12-07 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,21.24,10000,14.16,21.09,19.36,21.29,1015,,,64,3.6,150,,,,,,75,803,Clouds,broken clouds,04d
1701950400,2023-12-07 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,20.26,10000,14.17,20.12,19.54,20.36,1015,,,68,2.57,150,,,,,,40,802,Clouds,scattered clouds,03d
1701954000,2023-12-07 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.25,10000,15.12,19.24,18.43,19.36,1015,,,77,2.06,180,,,,,,75,803,Clouds,broken clouds,04d
1701957600,2023-12-07 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.25,10000,12.28,18.9,18.43,19.36,1016,,,64,4.12,290,,,,,,40,802,Clouds,scattered clouds,03d
1701961200,2023-12-07 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.21,10000,12.24,18.86,17.32,19.29,1016,,,64,4.63,280,,,,,,40,802,Clouds,scattered clouds,03n
1701964800,2023-12-07 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.23,8000,14.13,18.12,16.76,18.29,1016,,,77,3.09,320,,0.21,,,,75,500,Rain,light rain,10n
1701968400,2023-12-07 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.25,10000,13.19,17.04,16.21,17.29,1016,,,77,2.57,320,,0.24,,,,40,500,Rain,light rain,10n
1701972000,2023-12-07 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.26,10000,13.19,16.08,15.65,16.36,1016,,,82,2.06,10,,0.28,,,,20,500,Rain,light rain,10n
1701975600,2023-12-07 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,13.37,14.26,14.29,16.36,1016,,,94,2.57,20,,0.13,,,,0,500,Rain,light rain,10n
1701979200,2023-12-07 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.25,10000,13.3,14.18,13.43,14.36,1016,,,94,3.09,40,,,,,,0,800,Clear,sky is clear,01n
1701982800,2023-12-07 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.35,10000,12.41,13.2,13.29,15.09,1015,,,94,3.09,30,,,,,,0,800,Clear,sky is clear,01n
1701986400,2023-12-07 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.33,10000,12.39,13.17,13.29,14.54,1015,,,94,3.6,20,,0.1,,,,40,500,Rain,light rain,10n
1701990000,2023-12-07 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.31,10000,11.37,12.99,13.29,13.98,1015,,,88,3.09,60,,0.21,,,,20,500,Rain,light rain,10n
1701993600,2023-12-08 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.29,10000,11.35,12.97,13.29,13.43,1015,,,88,2.57,80,,0.61,,,,0,500,Rain,light rain,10n
1701997200,2023-12-08 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.33,10000,11.39,13.02,13.29,14.54,1015,,,88,3.09,10,,0.46,,,,99,500,Rain,light rain,10n
1702000800,2023-12-08 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.33,10000,11.39,13.02,13.29,14.54,1015,,,88,3.09,80,,0.16,,,,40,500,Rain,light rain,10n
1702004400,2023-12-08 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,12.36,14.11,14.29,15.09,1014,,,88,2.57,70,,0.38,,,,75,500,Rain,light rain,10n
1702008000,2023-12-08 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,12.36,14.11,14.29,15.09,1014,,,88,2.57,20,,1.17,,,,40,501,Rain,moderate rain,10n
1702011600,2023-12-08 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.32,10000,13.37,14.26,14.29,15.09,1014,,,94,3.09,70,,1.33,,,,40,501,Rain,moderate rain,10d
1702015200,2023-12-08 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.24,10000,14.25,16.22,15.09,16.29,1013,,,88,4.12,90,,0.62,,,,20,500,Rain,light rain,10d
1702018800,2023-12-08 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.25,10000,14.15,17.17,16.21,17.36,1014,,,82,2.57,90,,,,,,20,801,Clouds,few clouds,02d
1702022400,2023-12-08 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,20.2,10000,13.18,19.95,17.87,20.29,1013,,,64,5.14,150,,0.4,,,,40,500,Rain,light rain,10d
1702026000,2023-12-08 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,21.14,10000,14.07,20.98,17.32,21.29,1013,,,64,6.17,150,,2.58,,,,20,211,Thunderstorm,thunderstorm,11d
1702026000,2023-12-08 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,21.14,10000,14.07,20.98,17.32,21.29,1013,,,64,6.17,150,,2.58,,,,20,501,Rain,moderate rain,10d
1702029600,2023-12-08 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,21.29,10000,14.21,21.15,19.36,21.29,1012,,,64,6.17,150,,2.45,,,,20,501,Rain,moderate rain,10d
1702033200,2023-12-08 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.76,10000,11.78,17.37,16.68,19.99,1011,,,68,4.12,300,,3.52,,,,75,501,Rain,moderate rain,10d
1702036800,2023-12-08 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17,10000,12.94,16.77,16.12,18.46,1011,,,77,3.6,320,,3.33,,,,75,501,Rain,moderate rain,10d
1702040400,2023-12-08 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.98,10000,12.92,16.74,16.13,17.91,1010,,,77,1.54,0,,0.65,,,,75,200,Thunderstorm,thunderstorm with light rain,11d
1702040400,2023-12-08 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.98,10000,12.92,16.74,16.13,17.91,1010,,,77,1.54,0,,0.65,,,,75,500,Rain,light rain,10d
1702044000,2023-12-08 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.17,10000,13.11,16.95,16.29,17.56,1010,,,77,3.09,20,,0.45,,,,75,200,Thunderstorm,thunderstorm with light rain,11d
1702044000,2023-12-08 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.17,10000,13.11,16.95,16.29,17.56,1010,,,77,3.09,20,,0.45,,,,75,500,Rain,light rain,10d
1702047600,2023-12-08 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16,3000,14.02,15.95,15.18,16.68,1010,,,88,1.54,150,,,,,,75,202,Thunderstorm,thunderstorm with heavy rain,11n
1702051200,2023-12-08 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.54,,14.01,16.47,15.36,17.46,1010,,,85,1.73,339,,,,,,99,804,Clouds,overcast clouds,04n
1702054800,2023-12-08 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.59,10000,14.63,15.66,14.29,16.79,1010,,,94,2.06,80,,,,,,20,801,Clouds,few clouds,02n
1702058400,2023-12-08 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.62,10000,13.64,15.54,14.29,16.84,1010,,,88,3.09,70,,,,,,20,801,Clouds,few clouds,02n
1702062000,2023-12-08 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.94,,13.42,15.81,14.36,16.89,1010,,,85,2.75,218,,,,,,98,804,Clouds,overcast clouds,04n
